367;PERICULOSIDADE;;;;;;3;;;;120,00;;;2.735,75;;;;;;
;;;;;;;;;;;;;;;;;;
446;GRAT - GESTOR ESC. - PORTE II;;;;;;9;;;;;;0,00;12.910,05;;;;;;
;;;;;;;;;;;;;;;;
447;GRAT - GESTOR ESC. - PORTE III;;;;;;7;;;;;;0,00;12.910,17;;;;;;
;;;;;;;;;;;;;;;;
448;GRAT - GESTOR ESC. - PORTE IV;;;;;;5;;;;;;0,00;10.246,10;;;;;;
;;;;;;;;;;;;;;;;
449;GRAT - GESTOR ESC. - PORTE I;;;;;;8;;;;;;0,00;8.196,80;;;;;;
;;;;;;;;;;;;;;;;
450;GRAT - VICE-GESTOR ESC. - PORTE I;;;;;;2;;;;;;0,00;1.639,36;;;;;;
;;;;;;;;;;;;;;;;
453;GRAT - VICE-GESTOR ESC. - PORTE II;;;;;;6;;;;;;0,00;6.885,30;;;;;;
;;;;;;;;;;;;;;;;
454;GRAT - VICE-GESTOR ESC. - PORTE III;;;;;;4;;;;;;0,00;5.901,80;;;;;;
;;;;;;;;;;;;;;;;
455;GRAT - VICE-GESTOR ESC. - PORTE IV;;;;;;4;;;;;;0,00;6.557,52;;;;;;
;;;;;;;;;;;;;;;;
521;REPRESENTAÇÃO - CC3;;;;;;6;;;;300,00;;;15.624,00;;;;;;
;;;;;;;;;;;;;;;;;;
523;REPRESENTAÇÃO - CC5;;;;;;5;;;;250,00;;;7.000,00;;;;;;
;;;;;;;;;;;;;;;;;;
525;GECP1 20% LEI Nº 2.525/2022;;;;;;1;;;;;20,00;;2.521,31;;;;;;
;;;;;;;;;;;;;;;;;
526;GECP2 10% LEI Nº 2.525/2022;;;;;;4;;;;;40,00;;2.713,16;;;;;;
;;;;;;;;;;;;;;;;;
530;GRAT CRH - LEI 2570/23;;;;;;1;;;;;;0,00;1.597,20;;;;;;
;;;;;;;;;;;;;;;;
532;GRAT CPPE - LEI 2570/23 S/ PREV;;;;;;1;;;;;;0,00;1.597,20;;;;;;
;;;;;;;;;;;;;;;;
533;GRAT CT - LEI 2570/23 S/ PREV;;;;;;1;;;;;;0,00;1.597,20;;;;;;
;;;;;;;;;;;;;;;;
536;GRAT CCE - LEI 2570/23(SEM PREV);;;;;;1;;;;;;0,00;1.597,20;;;;;;
;;;;;;;;;;;;;;;;
537;GRAT CCE - LEI 2570/23 - S/ PREV;;;;;;1;;;;;;0,00;1.597,20;;;;;;
;;;;;;;;;;;;;;;;
615;SUPERVISOR DE SEGURANÇA 50% - LEI2652/24;;;;;;2;;;;100,00;;;6.546,40;;;;;;
;;;;;;;;;;;;;;;;;;
616;LIDER OPERACIONAL 30% - LEI 2652/24;;;;;;8;;;;240,00;;;15.711,36;;;;;;
;;;;;;;;;;;;;;;;;;
617;SUPERVISOR DE VIGILANCIA 50% - LEI 030/24;;;;;;1;;;;;50,00;;3.789,14;;;;;;
;;;;;;;;;;;;;;;;;
618;LIDER OPERACIONAL 30% - LEI 030/24;;;;;;2;;;;;60,00;;5.013,02;;;;;;
;;;;;;;;;;;;;;;;;
681;GPA - LEI 2664/2024;;;;;;12;;;;;;0,00;47.000,00;;;;;;
;;;;;;;;;;;;;;;;
682;GPF - LEI 2665/2024;;;;;;8;;;;;;0,00;32.000,00;;;;;;
;;;;;;;;;;;;;;;;
683;GPA - LEI 2664/2024 - RPPS;;;;;;2;;;;;;0,00;8.000,00;;;;;;
;;;;;;;;;;;;;;;;
711;GECEP - LEI COMP 30/24;;;;;;10;;;;;;0,00;6.600,00;Hora Extra;;;;;
;;;;;;;;;;;;;;;;
712;MOTORISTA VIGILANTE LEI COMP 30/24;;;;;;1;;;;;10,00;;795,72;;;;;;
;;;;;;;;;;;;;;;;;
801;ACRÉSCIMO CH - GE e VGE;;;;;;27;;;;324,00;;;10.681,97;;;;;;
;;;;;;;;;;;;;;;;;;
802;ACRÉSCIMO DE H/A;;;;;;72;;;2.298,00;;;;77.606,80;;;;;;
;;;;;;;;;;;;;;;;;;;
903;SALARIO MATERNIDADE;;;;;;3;;;;;53,00;;10.878,25;Salário Maternidade;;;;;
;;;;;;;;;;;;;;;;;
904;SALARIO FAMILIA;;;;;;11;;;;;19,00;;1.313,84;Salário Família;;;;;
;;;;;;;;;;;;;;;;;
908;1/3 FERIAS;;;;;;53;;;1.584,00;;;;100.003,39;;;;;;
;;;;;;;;;;;;;;;;;;;
917;AFASTADO AUX.DOENCA;;;;;;23;;;;407,00;;;59.954,74;;;;;;
;;;;;;;;;;;;;;;;;;
918;ESTOURO NO MES;;;;;;5;;;;;;5,00;5.612,99;;;;;;
;;;;;;;;;;;;;;;;
948;_SALARIO MATERNIDADE;;;;;;2;;;;;37,00;;6.553,11;Salário Maternidade;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;

;;;;;;;;;;;;;;;;;;;;

Fiorilli S/C Software Ltda.;;;; [65/danilo/GOIANA.SRV-006$] {7.1583.255.11.19633/R/19633};;;;;;;;;;;;;;;
;;;;PREFEITURA MUNICIPAL DE GOIANA;;;;;;;;;;;;;;;;;;;;Mês/Ano;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;01/2026
;;;;AV MARECHAL DEODORO DA FONSECA, 01,  CENTRO. GOIANA-PE;;;;;;;;;;;;;;;;;;;;
;;;
;;;;CNPJ: 10.150.043/0001-07;;;;;Folha Mensal;;;;;;;;;;;;;;;;
;;;
;;;;Página 4 de 10;;;
;;;

Resumo Contábil;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;3/31/2026 12:58:50 PM;;;;

;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Vínculo: 30 - EFETIVO;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Resumo de Proventos por Classificação;;;;;;;;;;;;;;;;;;;
;Sem classificação;;;;;;;;;;;46.833,57;;;;;;2.326.836,84;;
;Hora Extra;;;;;;;;;;;0,00;;;;;;157.080,00;;
;Salário Família;;;;;;;;;;;19,00;;;;;;1.313,84;;
;Salário Maternidade;;;;;;;;;;;90,00;;;;;;17.431,36;;
;Salário Base;;;;;;;;;;;33.613,00;;;;;;5.799.034,61;;
;Total;;;;;;;;;;;80.555,57;;;;;;8.301.696,65;;
;;;;;;;;;;;;;;;;;;;;
;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;

Descontos;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Evento;;;Descrição;;;;;;;;Qtde.;;;Refer.;;;;;;Valor;;Classificação contábil;;;;;;
017;;;SINSEPUMG 3%;;;;;;;;170;;;510,00;;;;20.283,36;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
035;;;PENSAO ALIMENTICIA(BASE);;;;;;;;2;;;0,00;;1.343,95;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
037;;;FALTA NAO JUSTIFICADA;;;;;;;;15;;;288,00;;;;23.277,88;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
042;;;PENSÃO ALIMENTICIA(MINIMO);;;;;;;;4;;;109,32;;;;1.772,08;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
043;;;PENSAO ALIMENTICIA(MINIMO)II;;;;;;;;1;;;20,00;;;324,20;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
049;;;SINPROMG;;;;;;;;523;;;784,50;;;;57.175,72;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
087;;;FALTA HORA AULA;;;;;;;;6;;;93,50;;;20.516,60;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
134;;;DEVOLUCAO PMG - PARCELADO;;;;;;;;1;;;46,00;;;194,28;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
201;;;DEVOLUÇÃO A PMG;;;;;;;;3;;;27,00;;;819,83;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
315;;;BANCO GERADOR;;;;;;;;92;;;0,00;;14.274,55;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
399;;;PENSAO ALIMENTICIA(BRUTO);;;;;;;;4;;;0,00;;2.552,29;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
400;;;PENSAO ALIMENTICIA(LIQUIDO)I;;;;;;;;16;;;0,00;;17.021,30;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
401;;;PENSAO ALIMENTICIA(LIQUIDO)II;;;;;;;;4;;;0,00;;2.880,92;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
600;;;CONSIGNADO CEF I;;;;;;;;318;;;0,00;;188.429,52;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
601;;;CONSIGNADO CEF II;;;;;;;;218;;;0,00;;64.060,71;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
602;;;CONSIGNADO CEF III;;;;;;;;160;;;0,00;;50.831,63;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
603;;;CONSIGNADO CEF IV;;;;;;;;115;;;0,00;;39.377,10;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
604;;;CONSIGNADO CEF V;;;;;;;;90;;;0,00;;28.436,74;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
610;;;CONSIGNADO BRADESCO I;;;;;;;;409;;;0,00;;269.497,32;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
611;;;CONSIGNADO BRADESCO II;;;;;;;;269;;;0,00;;100.298,96;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
612;;;CONSIGNADO BRADESCO III;;;;;;;;161;;;0,00;;52.840,78;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
613;;;CONSIGNADO BRADESCO IV;;;;;;;;101;;;0,00;;26.165,79;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
614;;;CONSIGNADO BRADESCO V;;;;;;;;59;;;0,00;;16.626,28;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
622;;;PENSAO ALIMENTICIA(LIQUIDO) S/FERIAS;;;;;;;;1;;;0,00;;1.050,79;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
630;;;CONSIGNADO BB I;;;;;;;;55;;;0,00;;41.176,08;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
631;;;CONSIGNADO BB II;;;;;;;;26;;;0,00;;9.322,98;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
632;;;CONSIGNADO BB III;;;;;;;;15;;;0,00;;8.210,06;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
633;;;CONSIGNADO BB IV;;;;;;;;3;;;0,00;;442,07;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
634;;;CONSIGNADO BB V;;;;;;;;1;;;0,00;;219,70;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
640;;;CONSIGNADO SANTANDER I;;;;;;;;5;;;0,00;;2.643,68;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
899;;;IRRF - SALARIO;;;;;;;;7;;;168,00;;;;1.752,10;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
920;;;IRRF - SALARIO;;;;;;;;801;;;21.782,50;;;;;859.629,66;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
928;;;ESTOURO MES ANTERIOR;;;;;;;;5;;;0,00;;5.612,99;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
942;;;GOIANAPREVI;;;;;;;;1125;;;15.750,00;;;;;946.163,52;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Resumo de Descontos por Classificação;;;;;;;;;;;;;;;;;;;
;Sem classificação;;;;;;;;;;;39.578,82;;;;;;2.875.225,42;;
;;;;;;;;;;;;;;;;;;;;
;Total;;;;;;;;;;;39.578,82;;;;;;2.875.225,42;;
;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;

Contribuição Previdenciária do Segurado por Vínculo;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Vínculo;;;;;;;;;;;;;;;;;;;;;;;;;Valor;;;
30 - EFETIVO;;;;;;;;;;;;;;;;;;;;;;;;;946.163,52;;;
Total;;;;;;;;;;;;;;;;;;;;;;;;;946.163,52;;;

Base de I.R.R.F.;;;;;;7.859.543,97;;;Base de Previdência Total;;;;;;;;;;;;;;;6.756.712,76;;;
Base de F.G.T.S.;;;;;;0,00;;;Base de Previdência por Vínculo;;;;;;;;;;;;;;;Valor;;;
30 - EFETIVO;;;;;;;;;;;;;;;6.756.712,76;;
;;;;;;;;;;;;;;;;;;

;;;;;;;;;;;;;;;;;;;;;;;;;;;;

Fiorilli S/C Software Ltda.;;;;;;; [65/danilo/GOIANA.SRV-006$] {7.1583.255.11.19633/R/19633};;;;;;;;;;;;;;;;;;;;
;;;;;;;;;PREFEITURA MUNICIPAL DE GOIANA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Mês/Ano;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;01/2026;;
;;;;;;;;;AV MARECHAL DEODORO DA FONSECA, 01,  CENTRO. GOIANA-PE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;
;;;;;;;;;CNPJ: 10.150.043/0001-07;;;;;;;;;Folha Mensal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;
;;;;;;;;;Página 5 de 10;;;;;;;;;
;;;;;;;;;

Resumo Contábil;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3/31/2026 12:58:50 PM;;;;;;;;;;

;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Vínculo: 35 - COMISSIONADOS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Total de Vencimentos;;;;;;;;;;;;;;1.721.226,40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;Total a Empenhar;;;;;;;;;;;;;;;;;;;;;;;;;;
;Salário Família;;;;;;;;;;;;;810,48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;Total de Proventos;;;;;;;;;;1.732.036,88 (+);;;;;;;;;;;;
;Outras Deduções;;;;;;;;;;;;;0,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;Total Patronal;;;;;;;;;;292.608,48 (+);;;;;;;;;;;;
;Horas Extras (3.1.90.16);;;;;;;;;;;;;0,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;FGTS a Recolher;;;;;;;;;;0,00 (+);;;;;;;;;;;;
;Bolsa de Estudo (3.3.90.18);;;;;;;;;;;;;0,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;Total de Vantagens;;;;;;;;;;0,00 (+);;;;;;;;;;;;
;Despesa/Receita.Extra (PASEP,...);;;;;;;;;;;;;0,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;Dedução de Maternidade;;;;;;;;;;2.666,67 (-);;;;;;;;;;;;
;Sal. Maternidade;;;;;;;;;;;;;10.000,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;Dedução de Salário Família;;;;;;;;;;810,48 (-);;;;;;;;;;;;
;Beneficios Assistenciais;;;;;;;;;;;;;0,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;2.021.168,21 ;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;Total Bruto;;;;;;;;;;;;;1.732.036,88;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;Total de Descontos;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Total de Descontos;;;;;;;;;;;;;292.243,44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;Total de Descontos;;;;;;;;;;292.243,44 (+);;;;;;;;;;;;
;Total Líquido;;;;;;;;;;;;;1.439.793,44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;Dedução de Maternidade;;;;;;;;;;2.666,67 (+);;;;;;;;;;;;
;FGTS a Recolher;;;;;;;;;;;;;0,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;Dedução de Salário Família;;;;;;;;;;810,48 (+);;;;;;;;;;;;
;;Valor Ref. a 13º Salário;;;;;;;;0,00;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;295.720,59;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Valores Sem 13º Salário;;;;;;;;0,00;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;

Patronal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;Bruto;;;;;;;;;;Deduções;;;;;;;;;;;;;;;;;;Líquido;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;PatronalBruto;;;;;;;;;;SalárioFamília;;;;;;;;;;;SalárioMaternidade;;;OutrasDeduções;;;;;PatronalLíquido;;;;;;;;;
Vínculo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;;;;;;;COMISSIONADOS;;;;;;;;;;;;;292.608,48;;;;;;;;;;810,48;;;;;;;;;;;2.666,67;;;0,00;;;;;289.131,33;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Total;;;;;;;;;;;;;;;;;;;;292.608,48;;;;;;;;;;810,48;;;;;;;;;;;2.666,67;;;0,00;;;;;289.131,33;;;;;;;;

Funcionários;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Situação;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Quantidade;;;;
01 - Normal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;371;;;;
94 - Afastamento por Doença não relacionada ao trabalho;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;
95 - Afastamento por Licença Maternidade/Paternidade;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;
Total;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;373;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Quantidade de trabalhadores processados;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;373;;;;

Proventos;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Evento;;;;;;;;Descrição;;;;;;;;;;;;;;Qtde.;;;;;;;Refer.;;;;;;;;;;Valor;;;;Classificação contábil;;;;;;;;;;;;;;
001;;;;;;;;SALARIO BASE;;;;;;;;;;;;;;372;;;;;;;11.159,00;;;;;;;1.721.226,40;;;;Salário Base;;;;;;;;;;;;;;
903;;;;;;;;SALARIO MATERNIDADE;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;8,00;;2.666,67;;;;Salário Maternidade;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
904;;;;;;;;SALARIO FAMILIA;;;;;;;;;;;;;;10;;;;;;;;;;;;;;12,00;;;810,48;;;;Salário Família;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
948;;;;;;;;_SALARIO MATERNIDADE;;;;;;;;;;;;;;1;;;;;;;;;;;;;;22,00;;;7.333,33;;;;Salário Maternidade;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;Resumo de Proventos por Classificação;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Salário Família;;;;;;;;;;;;;;;;;;;;;;12,00;;;;;;;;;;;810,48;;;;
;Salário Maternidade;;;;;;;;;;;;;;;;;;;;;;30,00;;;;;;;;;;;10.000,00;;;;
;Salário Base;;;;;;;;;;;;;;;;;;;;;;11.159,00;;;;;;;;;;;1.721.226,40;;;;
;Total;;;;;;;;;;;;;;;;;;;;;;11.201,00;;;;;;;;;;;1.732.036,88;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;

Descontos;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Evento;;;;;;;;Descrição;;;;;;;;;;;;;;Qtde.;;;;;;;Refer.;;;;;;;;;;Valor;;;;Classificação contábil;;;;;;;;;;;;;;
035;;;;;;;;PENSAO ALIMENTICIA(BASE);;;;;;;;;;;;;;1;;;;;;;0,00;;571,20;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
649;;;;;;;;DESCONTO JUDICIAL - BRUTO;;;;;;;;;;;;;;1;;;;;;;15,00;;;420,00;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
919;;;;;;;;PREVIDENCIA - INSS;;;;;;;;;;;;;;373;;;;;;;3.401,39;;;;;151.273,90;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
920;;;;;;;;IRRF - SALARIO;;;;;;;;;;;;;;150;;;;;;;3.770,00;;;;;139.978,34;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Resumo de Descontos por Classificação;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Sem classificação;;;;;;;;;;;;;;;;;;;;;;7.186,39;;;;;;;;;;;292.243,44;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Total;;;;;;;;;;;;;;;;;;;;;;7.186,39;;;;;;;;;;;292.243,44;;;;
;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;

Contribuição Previdenciária do Segurado por Vínculo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Vínculo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Valor;;;;;;;;;
35 - COMISSIONADOS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;151.273,90;;;;;;;;;
Total;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;151.273,90;;;;;;;;;

Base de I.R.R.F.;;;;;;;;;;;1.731.226,40;;;;;;Base de Previdência Total;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.721.226,40;;;;;;;;;
Base de F.G.T.S.;;;;;;;;;;;0,00;;;;;;Base de Previdência por Vínculo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Valor;;;;;;;;;
35 - COMISSIONADOS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.721.226,40;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;

;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;

Fiorilli S/C Software Ltda.;;;;;;;;;;;;; [65/danilo/GOIANA.SRV-006$] {7.1583.255.11.19633/R/19633};;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;PREFEITURA MUNICIPAL DE GOIANA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Mês/Ano;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;01/2026;;
;;;;;;;;;AV MARECHAL DEODORO DA FONSECA, 01,  CENTRO. GOIANA-PE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;
;;;;;;;;;CNPJ: 10.150.043/0001-07;;;;;;Folha Mensal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;
;;;;;;;;;Página 6 de 10;;;;;;;;
;;;;;;;;

Resumo Contábil;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3/31/2026 12:58:50 PM;;;;;;;;;

;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Vínculo: 60 - CLT;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Total de Vencimentos;;;;;;;;;;;;;44.435,88;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;Total a Empenhar;;;;;;;;;;;;;;;;;;;;;;;;
;Salário Família;;;;;;;;;;;;0,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;Total de Proventos;;;;;;;;;;;44.435,88 (+);;;;;;;;;;;
